month,ranking,title,artist,like,lyric,genre,date,rating,vote_count
3,30,Dolphin,오마이걸 (OH MY GIRL),"186,248",oh my god 타이밍이 참 얄미워 오늘 같은 날 마주쳐 이게 뭐야 머리는 엉망인 데다 상태가 말이 아니야 모른 척 지나가 줘 내 맘이 방심할 때마다 불쑥 나타난 뒤 헤엄치듯 멀어지는 너 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 어쩐지 오늘 알람이 안 울려 아무거나 막 입었고 지각이야 아래로 몸을 낮추고 숨을 꾹 참아봤지만 아이쿠 들켰나 봐 내 맘이 방심할 때마다 불쑥 나타난 뒤 헤엄치듯 멀어지는 너 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 이 파도 위 난 온종일 서핑을 하는 느낌 아찔한 feeling 난 솔직히 푹 빠졌지 하지만 이건 secret 또 물보라를 일으켜 갑자기 웃으며 얼굴을 불쑥 다가온 뒤 원을 갈라 하트를 그려 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜,댄스,2020.04.27,4.0,29390
3,31,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"161,903",어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 시간이 필요했어 우린 정말 사랑했지만 가살 쓰는 법도 잊어버리게 됐지 난 넌 헤어지면 우리 노랠 제발 내지 말아 달라 했지만 못 들어줘 미안 나는 하루 종일 누워 있었어 불면이 심해져서 안 피곤한 날이 없어 가끔은 문 밖에서 누가 문을 두드려 그건 환상인데도 나는 두려워 다시 눈 뜨면 니가 있을까 그럼 무서운 표정을 지을까 아니면 어떤 대화를 나누고 싶어질 수도 있어 그때처럼 대체 왜 보고싶지 남겨진 상처 대신 남은 건 혼자 돼버린 역시 너와 나겠지 난 아직 낯설기만 해 넌 어때 더 지독해 지기 전에 잊어볼게 어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 월요일에 병원을 예약했어 너 없이 사는게 힘들었나봐 하루도 빼지 않고 사람을 만나 너도 알겠지만 오봉이도 데려 왔어 너무 그리워하지 않더라 예범이는 난 약을 먹었지만 아닐거야 별일은 자전거를 타고 어디론가 가려하면 다 너와 간 곳 뿐인게 좀 그럴 뿐야 여기저기에 핑계를 대 불면증 습관이 돼 너가 아닌 사람에게 널 원하고 흉터가 된 상처는 더 이상 아프지가 않잖아 그래서 널 그리나봐 이젠 눈물이 나와 널 다치게 하지 않을 순 없었을까 만약 나 때문이었다면 다 나 때문이면 어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 널 이렇게 망가지게 한 게 나인 건 아닐까 내가 이렇게 망가지다니 대체 왜 병원에 다닐까 널 이렇게 망가지게 한 게 나인 건 아닐까 내가 이렇게 망가지다니 대체 왜 병원에 다닐까,"랩/힙합, 인디음악",2020.03.05,1.3,26157
3,32,I'm Not Cool,현아,"38,393",말투와 행동을 꾸민 듯 안 꾸며야 해 That’s the way I like it That’s the way I like it 사람들 관심에 Chic하게 무심해야 해 That’s the way I like it That’s the way I like it Money Honey I’m so greedy 그래 그래 그래 Gimme that Gimme that I’m not pretty 그래 나나나 나도 내 기분 못 맞춰 Rabiosa 나보다 독한 건 없어 Like 살모사 I’m not cool I’m not cool I’m not 뻔해 That's so funny 뻔해 That's so funny 삐까뻔쩍해 내 정신 상태 Up and down 심한 애 사회적 거리를 둬 새벽이 너무 좋아 Dawn Dawn Dawn I’m not solo That’s the way I like it That’s the way I like it Money Honey I’m so greedy 그래 그래 그래 Gimme that Gimme that I’m not pretty 그래 나나나 나도 내 기분 못 맞춰 Rabiosa 나보다 독한 건 없어 Like 살모사 I’m not cool I’m not cool I’m not 뻔해 That's so funny 뻔해 That's so funny Yeah eh eh eh Yeah eh eh eh Yeah eh eh 나는 내가 예쁜데 어쩌라고 예쁜데 너는 누가 예쁜데 Yeah eh eh 나는 내가 예쁜데 나는 나를 예뻐해 너도 너를 예뻐해 I’m not cool I’m not cool I’m not 뻔해 That's so funny 뻔해 That's so funny 좋아 눈치 없이 나대는 리듬이 좋아 염치없이 춤추는 기분이 옳아 둥둥거리는 Kick Drum 리듬이 옳아 쿵쿵거리는 나의 지금이,댄스,2021.01.28,4.2,4747
3,33,늦은 밤 너의 집 앞 골목길에서,노을,"182,978",오래되었어 그때 너의 웃음 너의 목소리 잊혀진거 같아 시간의 위로 그 말의 의미를 이젠 알아 아픈 니 얘기도 적당히 할 수 있어 그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서 한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어 자연스럽게 발걸음을 돌려 나 바래다주던 익숙한 길을 가 밤이 깊어져서 아무것도 보이지 않아도 손을 흔들면서 인사하던 널 봤어 그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서 한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어 아무도 없어서 참 다행이야 나 이렇게 편안히 너를 부를 수 있는 걸 외로운 위로겠지만 그래서 이젠 뭘 할까 난 난 널 생각했어도 괜찮은 듯 얘기하며 다 지워냈는데 집으로 돌아오면서 한 번 더 떠오른 추억에 걸음을 멈춰 서서 또다시 울고 있어,발라드,2019.11.07,2.5,19463
3,34,How You Like That,BLACKPINK,"180,562","보란 듯이 무너졌어 바닥을 뚫고 저 지하까지 옷 끝자락 잡겠다고 저 높이 두 손을 뻗어봐도  다시 캄캄한 이곳에 light up the sky 네 두 눈을 보며 I’ll kiss you goodbye 실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Your girl need it all and that’s a hundred 백 개 중에 백 내 몫을 원해 Karma come and get some 딱하지만 어쩔 수 없잖아 What’s up, I’m right back 방아쇠를 cock back Plain Jane get hijacked Don’t like me? Then tell me how you like that  더 캄캄한 이곳에 shine like the stars 그 미소를 띠며 I’ll kiss you goodbye  실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  날개 잃은 채로 추락했던 날 어두운 나날 속에 갇혀 있던 날 그때쯤에 넌 날 끝내야 했어 Look up in the sky it’s a bird it’s a plane  Bring out your boss bish  BLACKPINK!  How you like that You gon’ like that How you like that",댄스,2020.06.26,3.7,29170
3,35,아로하,조정석,"221,088",어두운 불빛아래 촛불 하나 와인 잔에 담긴 약속하나 항상 너의 곁에서 널 지켜줄거야 날 믿어준 너였잖아 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 걱정 마 I believe 언제나 I believe 이 순간을 잊지 않을게 내 품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 약속해 I believe 힘들 땐 I believe 너의 그늘이 되어줄게 내품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 All I ever want is your love,"발라드, 국내드라마",2020.03.27,3.9,14855
3,36,혼술하고 싶은 밤,벤,"45,214",위로받고 싶은 날 내겐 말해도 돼 위로받고 싶은 날 내겐 기대도 돼 비에 섞인 음악 소리에 혼자 젖은 새벽 감성에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 웃고 싶지 않은 날 그냥 그래도 돼 도망치고 싶은 날 그래 떠나도 돼 비에 섞인 눈물 소리에 젖어 드는 슬픈 감정에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 전부 이해할 수 없지만 내게 말해 참았던 눈물이 왈칵 쏟아질까 봐 미치게 답답해 울컥하는 마음에 가끔 기대도 돼 내게 혼술하고 싶은 밤 외로워 혼자라는 생각에 서러워 말없이 눈물로 소리쳐도 괜찮아 그래 울어도 돼 혼술하고 싶은 밤 외로워 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔,발라드,2020.12.02,2.1,5279
3,37,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"240,446",별빛이 내린 밤 그 풍경 속 너와 나 날 새롭게 하는 따뜻하게 만드는 니 눈빛 니 미소 영원히 담아둘게 너로 가득한 맘 널 닮아가는 나 날 위한 선물 꿈보다 더 아름다운 서로의 품에서 끝 없는 밤을 걷자 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 행복이 짙은 날 어둠이 없는 밤 같은 맘 속에 같은 꿈이 피어난 건 우리의 정해진 운명이 맞닿은거야 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 내게 온 너란 빛이 눈 부셔도 네 앞에서 한 순간도 눈 감지 않아 다가올 시간도 계절의 바람도 널 데려가지 못하게 내가 더 좋은 사람이 되고 싶어 더 아름답게 널 안을 수 있게 잠들지 못한 잠들 수 없는 바람들이 널 부르고 있어 언제까지나 너와 함께 할거야 내 마지막 숨결도 너일거야 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 이렇게 밝게 이 밤을 비춰,"R&B/Soul, 인디음악",2019.06.09,3.1,13695
3,38,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),"107,177",See I just wanna share the vibe with ya 우리가 10년 뒤에도 음악을 하고 있다면 과연 없어질까 너와 내 Problems 난 모두가 잘 되길 빌어 이 말이 거짓말 같다 해도 확실한 건 더 이상 상처를 주기 싫어 For real Cuz nobody's perfect I know it 이제 와서 보니 세상이 우릴 만들었다는 생각이 들어 물론 I hurt you bad 얻은 것보다도 잃은 게 많은 것 같아 사실 너도 알잖아 that we can't go back 당장엔 바꿀 수 없다는 것도 알아 시간이 모든 것을 해결해 주지는 않아 그래도 말이야 더는 걱정하지 말아 모든 게 지나면 웃으면서 보자 Meet me in Montauk Good night 내일이 오면 사라져 버릴 것들에게 더 이상은 정을 주지 말자 내일이 오면 아무 일 없던 것처럼 다 사라질 거야 너무 걱정 말자 여기 지하 방은 너무 어두워 For every night there's a brighter day It'll be ok 여기 바퀴벌레 좀 잡아줘 For every night there's a brighter day It'll be ok 살려줘 여기 사람 살아요 추운 겨울이 지나야 봄이 오겠지 그때 난 손목으로 시계를 보겠지 난 시계를 보겠지 우리 다시 만나기를 원했듯이 이 또한 지나가지 내 열두시가 And I just wanna share the vibe with ya 친구는 떠나고 나 혼자 남아 I don't wanna be alone but 다들 살아 남기도 바빠 닮아 가지 모두가 like Boi you better pay me proper 그래 나도 알아 영원한 건 없잖아 당연하다고 믿어왔지만 생각보다도 외로웠지 이걸 어른이라고 부른다지만 절대로 익숙해질 리 없지 너와도 연락이 뜸해졌지 서로 가는 길이 멀어져 I’ve been on the low 가끔은 아무라도 괜찮으니 내게 걸어줬으면 하지 안부 전화라도 시간을 돌린다면 후회할 순간이 많아 내 생각과 달라진 하루하루가 숨 막히지만 어제가 오늘이 될 순 없으니까 내일이 온다면 예전과는 달라지길 언젠가 너와 만나서 옛날 얘기하듯이 쉽게 꺼냈으면 해 난 말했으면 해 오늘이 무사히 지나가기를 나는 기도해 형들이 안 싸우기를 내가 너무 동경했던 그 자리에는 가시방석이 날 맞이했어 나는 앉는 법을 배워 어른이 되는 과정 얘랑 친하면 걔랑은 절대 친할 수 없다고 난 내일 아침처럼 아무 생각이 없다 두 팔을 크게 벌려 기지개를 켰다 정신을 차려보니 아무도 없었던 나의 어제는 빠르게 지나 내일이 됐으면 해 뜨고 해지고 해지는 나의 신발 난 가진 것이 없이 여기 왔고 많이 해쳐먹어도 내 친구들은 아직 아파 해 뜨고 해지고 해지는 나의 신발 난 그만하고 나가고 싶어 여기 지하방은 너무 어두워 내일이 오면 사라져 버릴 것들에게 더 이상은 정을 주지 말자 내일이 오면 아무 일 없던 것처럼 다 사라질 거야 너무 걱정 말자 여기 지하 방은 너무 어두워 For every night there's a brighter day It'll be ok 여기 바퀴벌레 좀 잡아줘 For every night there's a brighter day It'll be ok 살려줘 여기 사람 살아요 Tomorrow Tomorrow 눈을 감고 노랠 부르면 몰랐던 답들이 내게 다가와 손을 건네고 보지 못했던 감동을 너는 보게 될 거야 It’s alright,랩/힙합,2020.12.05,4.5,10807
3,39,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"80,764",우연히 너를 만나서 너의 옆자리에 앉아 그렇게 우린 친해졌어 짧은 시간에 그렇게 가까워질 수 있다는게 그게 참 신기했어 소소한 일상부터 어린 시절 얘기 까지도 그리 똑같진 않아도 말이 참 잘 통해서 더 짧았던 거야 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기 까지인 가봐 어쩌다 먼 훗날에 그때 우리 약속 기억 날까 아쉬움만 가득했던 그때 난 왜 그랬을까 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기까지인 가봐 아무일 없이 살다보면 모두 잊혀질거라 또 맘을 속이고 달래도 자꾸만 그 때 니가 생각나 또 너를 부르게 돼 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 스쳐가버린 그 때 그 시절 속의 우린 여기까지인 가봐,"발라드, 인디음악",2019.11.30,3.0,2393
3,40,봄날,방탄소년단,"542,970",보고 싶다 이렇게 말하니까 더 보고 싶다 너희 사진을 보고 있어도 보고 싶다 너무 야속한 시간 나는 우리가 밉다 이젠 얼굴 한번 보는 것 조차 힘들어진 우리가 여긴 온통 겨울 뿐이야 8월에도 겨울이 와 마음은 시간을 달려가네 홀로 남은 설국열차 니 손 잡고 지구 반대편까지 가 겨울을 끝내고파 그리움들이 얼마나 눈처럼 내려야 그 봄날이 올까 Friend 허공을 떠도는 작은 먼지처럼 작은 먼지처럼 날리는 눈이 나라면 조금 더 빨리 네게 닿을 수 있을 텐데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘 니가 변한 건지 니가 변한 건지 아니면 내가 변한 건지 내가 변한 건지 이 순간 흐르는 시간조차 미워 우리가 변한 거지 뭐 모두가 그런 거지 뭐 그래 밉다 니가 넌 떠났지만 단 하루도 너를 잊은 적이 없었지 난 솔직히 보고 싶은데 이만 너를 지울게 그게 널 원망하기보단 덜 아프니까 시린 널 불어내 본다 연기처럼 하얀 연기처럼 말로는 지운다 해도 사실 난 아직 널 보내지 못하는데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 You know it all You're my best friend 아침은 다시 올 거야 어떤 어둠도 어떤 계절도 영원할 순 없으니까 벚꽃이 피나봐요 이 겨울도 끝이 나요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 조금만 기다리면 며칠 밤만 더 새우면 만나러 갈게 만나러 갈게 데리러 갈게 데리러 갈게 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘,랩/힙합,2017.02.13,3.9,108267
3,41,마음을 드려요,아이유,"210,834",당신에게 드릴 게 없어서 나의 마음을 드려요 그대에게 받은 게 많아서 표현을 다 할 수가 없어요  나지막한 인사에 수많은 내 마음 고이 담아 그대에게로 건네면 내 마음 조금 알까요  어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  어떤 소식 보다 더 애타게 기다려지는 그대 엇갈리지 않게 여기 기다릴게요  눌러 적은 편지에 수많은 그리움 고이 담아 그대 내게로 올 때면 그 손에 쥐어줄게요  어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  네 번의 모든 계절들과 열두 달의 시간을 너와 숨이 차게 매일 사랑하며 함께 할게  어떤 이유로 만나 우리 사랑을 했던 지금 이 순간처럼 매일 바라보며 애써주기를  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  부디 추억만 남지 않길 너완,"발라드, 국내드라마",2020.02.15,4.3,17538
3,42,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"424,767",모든 게 궁금해 How’s your day Oh tell me 뭐가 널 행복하게 하는지 Oh text me Your every picture 내 머리맡에 두고 싶어 oh bae Come be my teacher 네 모든 걸 다 가르쳐줘 Your 1 your 2 Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love I have waited longer For a boy with For a boy with luv 널 알게 된 이후 ya 내 삶은 온통 너 ya 사소한 게 사소하지 않게 만들어버린 너라는 별 하나부터 열까지 모든 게 특별하지 너의 관심사 걸음걸이 말투와 사소한 작은 습관들까지 다 말하지 너무 작던 내가 영웅이 된 거라고 Oh nah 난 말하지 운명 따윈 처음부터 내 게 아니었다고 Oh nah 세계의 평화 No way 거대한 질서 No way 그저 널 지킬 거야 난 Boy with luv Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my You got me high so fast 네 전부를 함께하고 싶어 Oh my my my oh my my my You got me fly so fast 이제 조금은 나 알겠어 Love is nothing stronger Than a boy with luv Love is nothing stronger Than a boy with luv 툭 까놓고 말할게 나도 모르게 힘이 들어가기도 했어 높아버린 sky 커져버린 hall 때론 도망치게 해달라며 기도했어 But 너의 상처는 나의 상처 깨달았을 때 나 다짐했던 걸 니가 준 이카루스의 날개로 태양이 아닌 너에게로 Let me fly Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love Love is nothing stronger Than a boy with luv,댄스,2019.04.12,3.9,95774
3,43,When We Disco (Duet with 선미),박진영,"78,989","마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  너 빼고 나머진 다 Blur 너만 보였지 (When we d.i.s.c.o.) 빨려 들어갔어 Rapture 밤이 새도 몰랐지 넌 지금 어디에 있는지 날 가끔 생각은 하는지 아름다웠던 그 시절의 우릴 Do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  춤을 추는 우리를 다 바라보았지 (When we d.i.s.c.o.) 움직임 하나하나가 전율을 일으켰지 넌 그걸 잊을 수 있는지 나처럼 잊지 못하는지 아름다웠던 그 시절의 우릴 Do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  찌른 건 하늘이 아니라 서로의 마음이었었지 기억하니 Do you remember 흔든 건 골반이 아니라 서로의 인생이었었지 Do you, do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도",댄스,2020.08.12,3.9,7160
3,44,함께 했는데 이별은 나 혼자인 거야,소정 (레이디스 코드),"38,169",이젠 누군갈 만나는 게 난 아직은 힘이 들것 같아 다시는 믿고 싶지 않아 왜 난 사랑을 하면 할수록 뭐 그리도 어려운 건지 홀로 남겨질 내게 또 미안해 날 사랑한다며 절대 안 떠나겠다며 너를 많이 사랑했는데 모든 걸 함께 했었는데 이별은 나 혼자인 거야 왜 이런 거냐고 잠시 내가 미워진 거라면 기다릴 수 있어 네가 돌아올 때까지 날 놓지 말아 줘 애써 날 위해주는 척하는 너의 그 뻔한 표정에서 네 맘의 끝을 봤어 착각이길 바랐어 이러지 말아 줘 맘이 찢어질 것 같아 너를 많이 사랑했는데 모든 걸 함께 했었는데 이별은 나 혼자인 거야 왜 이런 거냐고 잠시 내가 싫어진 거라면 기다릴 수 있어 네가 돌아올 때까지 날 놓지 말아 줘 나만을 바라보겠단 너를 믿고 네게 모든 걸 주고 사랑했었어 그래 내가 널 보내야겠지 내가 부족한 탓일까 정말 많이 사랑했는데 네 품에 안기고 싶은데 다시 널 기다리는 내가 참 비참해 보여 다시 내게 돌아와 준다면 나 울지 않을게 그땐 내 곁에 있어줘 날 놓지 말아 줘,발라드,2021.02.19,4.5,1490
3,45,추억은 만남보다 이별에 남아,정동하,"48,890",아득한 시간 속에 아직 우리 사랑이 남아있을까 멀어지던 그날의 너를 따라 걸어도 텅 빈 거리엔 미움만 너의 흔적을 마주칠 때마다 익숙함 속에 떠나보내던 소중했던 모든 날들은 후회로 남아 이렇게 또 내게 다가오나 봐 멍하니 혼자 남아 나도 모르게 널 그리워하다 떠오르는 네 생각에 하루를 살아 선명했던 우리의 추억은 만남보다 이별에 남아 여전히 너를 사랑하게 하나 봐 그날처럼 저녁 빛에 밤이 물들면 길게 늘어진 그림자처럼 흩어질 듯 더 커져가는 너의 모습은 아직도 내 안에 가득한가 봐 멍하니 혼자 남아 나도 모르게 널 그리워하다 떠오르는 네 생각에 하루를 살아 선명했던 우리의 추억은 만남보다 이별에 남아 여전히 너를 사랑하고 있나 봐 바보처럼 흩날리는 기억의 모든 순간마다 너를 매일 이렇게 불러본다 꼭 한 번쯤 너에게 해주고 싶었던 말 너무 사랑했다고 다시는 너를 떠나지 않겠다고 여전히 너를 사랑하고 있다고 그날 보다,발라드,2021.01.31,3.7,1711
3,46,서면역에서,순순희,"53,232",살이 좀 빠졌어요 새 일도 시작하고 음 그랬어요 바쁘게 지냈어요 술은 좀 는 것 같아 나쁘진 않아 계절이 바뀔 때 쯤 한번씩 가슴이 먹먹해 혼자 이 길을 걸었어요 서면역에서 술 한잔 했어요 우리의 추억이 가득한 지하상가 거리도 전포카페 골목도 그대론데 그냥 한번 전화해봤어요 미안해 하지 말아줘 잘 지내고 있어요 걱정하지 말아요 그대 나는 괜찮아 우리가 처음 만난 그 날도 비가 내렸어 그 때 그 날 밤을 기억해요 서면역에서 술 한잔 했어요 우리의 추억이 가득한 지하상가 거리도 전포카페 골목도 그대론데 그냥 한번 전화해봤어요 미안해 하지 말아줘 잘 지내고 있어요 걱정하지 말아요 그대 나는 괜찮아 아주 많이 잊지는 말아줘요 한땐 좋았었잖아 예뻤던 우리들 서면역에서 술 한잔 어때요 그대도 가끔 내 생각 하나요 우리의 추억이 가득한 떠나버린 시간은 담을 수가 없는 걸 잘아는데 그냥 한번 전화해봤어요 미안해 하지 말아줘 잘 지내고 있어요 걱정하지 말아요 그대 나는 괜찮아,"발라드, 인디음악",2020.05.05,1.1,5875
3,47,술 한잔 해요,"경서 (경서예지), MJ (써니사이드)","25,781",술 한잔해요 날씨가 쌀쌀하니까 따끈따끈 국물에 소주 한잔 어때요 잘 지내니 지친 하루에 끝에 위로가 돼주던 한 사람 사실 가끔씩 네 소식을 찾아보곤 해 먹먹해진 기분 술잔 속에 너를 가득 채워 그리움을 넘기네 보이지 않던 것들 보여 여전히 아쉬움 들만 달콤했던 말 행복 섞인 표정까지도 괜찮다면 나와요 우리의 사랑이 뜨겁던 우리의 사랑을 키웠던 그 집에서 먼저 한잔했어요 조금 취했나 봐요 그대가 내 앞에 있는 것 같아 바보처럼 자꾸 눈물이 나요 그대 마음이 차갑게 식어 갔듯이 따뜻했던 국물도 점점 식어가네요 가볍던 주머니 날 감싸주던 손 길 하필 이제서야 생각이 나 우리 함께 자주 가던 사거리 앞 작은 술집 마주 앉은 애틋한 밤 술잔 속에 너를 가득 채워 그리움을 넘기네 비틀거리는 하루 매섭게 더 차가운 날씨 전화라도 해볼까 보고 싶어 누르지 못했지만 괜찮다면 나와요 우리의 사랑이 뜨겁던 우리의 사랑을 키웠던 그 집에서 먼저 한잔했어요 조금 취했나 봐요 그대가 내 앞에 있는 것 같아 바보처럼 자꾸 눈물이 나요 술잔 속에 눈물이 마음속에 그대가 흘러넘치잖아 몇 잔을 마셔도 너를 너를 잊지 못할 걸 알아 쓰디쓴 술잔에 기대면 네가 보였어 이 한 잔에도 금세 붉어 지던 두 볼 따스함이었어 너라는 계절은 늦게라도 와줘요 나 혼자 이렇게 울게 하지 마 우린 항상 같이 있었으니까 사랑해요 사랑해요 사랑하기 싫어서 미치겠어,발라드,2021.01.31,1.2,4040
